Entity,Code,Year,Life expectancy,World region according to OWID,Life expectancy (Annotations)
Colombia,COL,1980,65.478,South America,
Colombia,COL,1985,67.574,South America,
Colombia,COL,1990,68.644,South America,
Colombia,COL,1995,69.9325,South America,
Colombia,COL,2000,71.3201,South America,
Colombia,COL,2005,73.0814,South America,
Colombia,COL,2010,75.0327,South America,
Colombia,COL,2015,76.2573,South America,
Colombia,COL,2020,74.7692,South America,
Congo,COG,1870,25,Africa,
Congo,COG,1880,25,Africa,
Congo,COG,1890,25,Africa,
Congo,COG,1900,25,Africa,
Congo,COG,1913,31.199883,Africa,
Congo,COG,1925,31.199883,Africa,
Congo,COG,1929,30.139862,Africa,
Congo,COG,1933,30.139862,Africa,
Congo,COG,1938,32,Africa,
Congo,COG,1950,38.7,Africa,
Congo,COG,1955,40.7,Africa,
Congo,COG,1960,41.83659,Africa,
Congo,COG,1965,43.83659,Africa,
Congo,COG,1970,45.83659,Africa,
Congo,COG,1975,47.83659,Africa,
Congo,COG,1980,59.597,Africa,
Congo,COG,1985,60.441,Africa,
Congo,COG,1990,55.9261,Africa,
Congo,COG,1995,53.644,Africa,
Congo,COG,2000,53.682,Africa,
Congo,COG,2005,58.1255,Africa,
Congo,COG,2010,61.6833,Africa,
Congo,COG,2015,63.2329,Africa,
Congo,COG,2020,63.7852,Africa,
Costa Rica,CRI,1913,33.82322,North America,
Costa Rica,CRI,1925,39.07548,North America,
Costa Rica,CRI,1929,41.308563,North America,
Costa Rica,CRI,1933,43.87803,North America,
Costa Rica,CRI,1938,47.255013,North America,
Costa Rica,CRI,1950,57.3,North America,
Costa Rica,CRI,1955,60.2,North America,
Costa Rica,CRI,1960,61.85561,North America,
Costa Rica,CRI,1965,64.59951,North America,
Costa Rica,CRI,1970,67.12244,North America,
Costa Rica,CRI,1975,69.86781,North America,
Costa Rica,CRI,1980,72.563,North America,
Costa Rica,CRI,1985,74.388,North America,
Costa Rica,CRI,1990,76.6301,North America,
Costa Rica,CRI,1995,76.5519,North America,
Costa Rica,CRI,2000,77.5857,North America,
Costa Rica,CRI,2005,78.5053,North America,
Costa Rica,CRI,2010,78.6704,North America,
Costa Rica,CRI,2015,79.0857,North America,
Costa Rica,CRI,2020,79.277,North America,
Cote d'Ivoire,CIV,1870,25,Africa,
Cote d'Ivoire,CIV,1880,25,Africa,
Cote d'Ivoire,CIV,1890,25,Africa,
Cote d'Ivoire,CIV,1900,25,Africa,
Cote d'Ivoire,CIV,1913,29.275461,Africa,
Cote d'Ivoire,CIV,1925,29.275461,Africa,
Cote d'Ivoire,CIV,1929,30.633636,Africa,
Cote d'Ivoire,CIV,1933,30.633636,Africa,
Cote d'Ivoire,CIV,1938,32,Africa,
Cote d'Ivoire,CIV,1950,36,Africa,
Cote d'Ivoire,CIV,1955,38,Africa,
Cote d'Ivoire,CIV,1960,39.46195,Africa,
Cote d'Ivoire,CIV,1965,41.96098,Africa,
Cote d'Ivoire,CIV,1970,44.46098,Africa,
Cote d'Ivoire,CIV,1975,46.99024,Africa,
Cote d'Ivoire,CIV,1980,55.663,Africa,
Cote d'Ivoire,CIV,1985,56.716,Africa,
Cote d'Ivoire,CIV,1990,52.6026,Africa,
Cote d'Ivoire,CIV,1995,51.6104,Africa,
Cote d'Ivoire,CIV,2000,50.8423,Africa,
Cote d'Ivoire,CIV,2005,51.824,Africa,
Cote d'Ivoire,CIV,2010,55.0225,Africa,
Cote d'Ivoire,CIV,2015,57.7624,Africa,
Cote d'Ivoire,CIV,2020,59.0318,Africa,
Croatia,HRV,1980,70.548,Europe,
Croatia,HRV,1985,70.899,Europe,
Croatia,HRV,1990,72.2502,Europe,
Croatia,HRV,1995,73.1864,Europe,
Croatia,HRV,2000,74.5836,Europe,
Croatia,HRV,2005,75.4083,Europe,
Croatia,HRV,2010,76.8049,Europe,
Croatia,HRV,2015,77.5599,Europe,
Croatia,HRV,2020,77.9845,Europe,
Cuba,CUB,1870,28.128284,North America,
Cuba,CUB,1880,29.142756,North America,
Cuba,CUB,1890,30.723963,North America,
Cuba,CUB,1900,32.2,North America,
Cuba,CUB,1913,36.45939,North America,
Cuba,CUB,1925,40.464306,North America,
Cuba,CUB,1929,41.847004,North America,
Cuba,CUB,1933,42.87723,North America,
Cuba,CUB,1938,44.030186,North America,
Cuba,CUB,1950,59.5,North America,
Cuba,CUB,1955,62.4,North America,
Cuba,CUB,1960,64.21464,North America,
Cuba,CUB,1965,67.29073,North America,
Cuba,CUB,1970,70.03024,North America,
Cuba,CUB,1975,72.23902,North America,
Cuba,CUB,1980,73.823,North America,
Cuba,CUB,1985,74.519,North America,
Cuba,CUB,1990,74.0389,North America,
Cuba,CUB,1995,74.6231,North America,
Cuba,CUB,2000,76.1831,North America,
Cuba,CUB,2005,77.0469,North America,
Cuba,CUB,2010,77.661,North America,
Cuba,CUB,2015,77.772,North America,
Cuba,CUB,2020,77.5673,North America,
Cyprus,CYP,1913,47.464,Europe,
Cyprus,CYP,1925,48.464,Europe,
Cyprus,CYP,1929,48.464,Europe,
Cyprus,CYP,1933,48.5,Europe,
Cyprus,CYP,1938,48.5,Europe,
Cyprus,CYP,1950,67.05,Europe,
Cyprus,CYP,1955,68.15,Europe,
Cyprus,CYP,1960,68.76537,Europe,
Cyprus,CYP,1965,69.86878,Europe,
Cyprus,CYP,1970,70.97268,Europe,
Cyprus,CYP,1975,72.79025,Europe,
Cyprus,CYP,1980,74.436,Europe,
Cyprus,CYP,1985,75.609,Europe,
Cyprus,CYP,1990,73.5387,Europe,
Cyprus,CYP,1995,75.1329,Europe,
Cyprus,CYP,2000,76.568,Europe,
Cyprus,CYP,2005,78.1008,Europe,
Cyprus,CYP,2010,79.665,Europe,
Cyprus,CYP,2015,80.9665,Europe,
Cyprus,CYP,2020,81.3905,Europe,
Czechia,CZE,1870,33.709534,Europe,
Czechia,CZE,1880,33.709534,Europe,
Czechia,CZE,1890,35,Europe,
Czechia,CZE,1900,38.814117,Europe,
Czechia,CZE,1913,42.714794,Europe,
Czechia,CZE,1925,50.6,Europe,
Czechia,CZE,1929,53.55,Europe,
Czechia,CZE,1933,53.55,Europe,
Czechia,CZE,1938,56.79,Europe,
Czechia,CZE,1950,63.23,Europe,
Czechia,CZE,1955,69.03375,Europe,
Czechia,CZE,1960,70.35333,Europe,
Czechia,CZE,1965,69.635,Europe,
Czechia,CZE,1970,69.44024,Europe,
Czechia,CZE,1975,70.36585,Europe,
Czechia,CZE,1980,70.729,Europe,
Czechia,CZE,1985,71.058,Europe,
Czechia,CZE,1990,71.4087,Europe,
Czechia,CZE,1995,73.1775,Europe,
Czechia,CZE,2000,74.9787,Europe,
Czechia,CZE,2005,76.1585,Europe,
Czechia,CZE,2010,77.5703,Europe,
Czechia,CZE,2015,78.58,Europe,
Czechia,CZE,2020,78.5746,Europe,
Democratic Republic of Congo,COD,1870,25.607555,Africa,
Democratic Republic of Congo,COD,1880,25,Africa,
Democratic Republic of Congo,COD,1890,25,Africa,
Democratic Republic of Congo,COD,1900,25,Africa,
Democratic Republic of Congo,COD,1913,25,Africa,
Democratic Republic of Congo,COD,1925,25,Africa,
Democratic Republic of Congo,COD,1929,28.106684,Africa,
Democratic Republic of Congo,COD,1933,28.106684,Africa,
Democratic Republic of Congo,COD,1938,32,Africa,
Democratic Republic of Congo,COD,1950,39.05,Africa,
Democratic Republic of Congo,COD,1955,40.5,Africa,
Democratic Republic of Congo,COD,1960,41.36098,Africa,
Democratic Republic of Congo,COD,1965,43.16098,Africa,
Democratic Republic of Congo,COD,1970,45.16098,Africa,
Democratic Republic of Congo,COD,1975,47.19024,Africa,
Democratic Republic of Congo,COD,1980,46.49,Africa,
Democratic Republic of Congo,COD,1985,47.574,Africa,
Democratic Republic of Congo,COD,1990,48.6006,Africa,
Democratic Republic of Congo,COD,1995,50.411,Africa,
Democratic Republic of Congo,COD,2000,51.7812,Africa,
Democratic Republic of Congo,COD,2005,53.9267,Africa,
Democratic Republic of Congo,COD,2010,56.4167,Africa,
Democratic Republic of Congo,COD,2015,58.49,Africa,
Democratic Republic of Congo,COD,2020,59.7392,Africa,
Denmark,DNK,1870,46,Europe,
Denmark,DNK,1880,44.79,Europe,
Denmark,DNK,1890,47.27,Europe,
Denmark,DNK,1900,51.9,Europe,
Denmark,DNK,1913,58.88,Europe,
Denmark,DNK,1925,61.91,Europe,
Denmark,DNK,1929,61.96,Europe,
Denmark,DNK,1933,63.58,Europe,
Denmark,DNK,1938,64.99,Europe,
Denmark,DNK,1950,70.31,Europe,
Denmark,DNK,1955,71.92,Europe,
Denmark,DNK,1960,72.2,Europe,
Denmark,DNK,1965,72.39,Europe,
Denmark,DNK,1970,73.36,Europe,
Denmark,DNK,1975,74.1,Europe,
Denmark,DNK,1980,74.13,Europe,
Denmark,DNK,1985,74.48,Europe,
Denmark,DNK,1990,74.8636,Europe,
Denmark,DNK,1995,75.2856,Europe,
Denmark,DNK,2000,76.8137,Europe,
Denmark,DNK,2005,78.2243,Europe,
Denmark,DNK,2010,79.2459,Europe,
Denmark,DNK,2015,80.738,Europe,
Denmark,DNK,2020,81.5449,Europe,
Dominican Republic,DOM,1950,46,North America,
Dominican Republic,DOM,1955,50,North America,
Dominican Republic,DOM,1960,52.12439,North America,
Dominican Republic,DOM,1965,55.57122,North America,
Dominican Republic,DOM,1970,58.67756,North America,
Dominican Republic,DOM,1975,61.1161,North America,
Dominican Republic,DOM,1980,62.704,North America,
Dominican Republic,DOM,1985,65.098,North America,
Dominican Republic,DOM,1990,67.1102,North America,
Dominican Republic,DOM,1995,68.9884,North America,
Dominican Republic,DOM,2000,69.4232,North America,
Dominican Republic,DOM,2005,70.8752,North America,
Dominican Republic,DOM,2010,72.0933,North America,
Dominican Republic,DOM,2015,72.9531,North America,
Dominican Republic,DOM,2020,72.8894,North America,
East Asia (AHDI),,1870,25,,
East Asia (AHDI),,1880,25,,
East Asia (AHDI),,1890,25,,
East Asia (AHDI),,1900,25.124338,,
East Asia (AHDI),,1913,27.024298,,
East Asia (AHDI),,1925,30.271662,,
East Asia (AHDI),,1929,31.800175,,
East Asia (AHDI),,1933,34.115185,,
East Asia (AHDI),,1938,36.770107,,
East Asia (AHDI),,1950,42.555653,,
East Asia (AHDI),,1955,45.5422,,
East Asia (AHDI),,1960,47.45802,,
East Asia (AHDI),,1965,50.65528,,
East Asia (AHDI),,1970,53.447605,,
East Asia (AHDI),,1975,56.151855,,
East Asia (AHDI),,1980,59.38802,,
East Asia (AHDI),,1985,62.41793,,
East Asia (AHDI),,1990,66.012024,,
East Asia (AHDI),,1995,67.76652,,
East Asia (AHDI),,2000,69.13442,,
East Asia (AHDI),,2005,70.41483,,
East Asia (AHDI),,2010,71.596954,,
East Asia (AHDI),,2015,72.64076,,
East Asia (AHDI),,2020,73.00236,,
Eastern Europe (AHDI),,1870,31.717054,,
Eastern Europe (AHDI),,1880,32.320293,,
Eastern Europe (AHDI),,1890,33.36498,,
Eastern Europe (AHDI),,1900,37.144653,,
Eastern Europe (AHDI),,1913,40.06931,,
Eastern Europe (AHDI),,1925,45.41662,,
Eastern Europe (AHDI),,1929,47.996838,,
Eastern Europe (AHDI),,1933,48.321964,,
Eastern Europe (AHDI),,1938,51.90461,,
Eastern Europe (AHDI),,1950,61.003387,,
Eastern Europe (AHDI),,1955,65.20881,,
Eastern Europe (AHDI),,1960,66.91485,,
Eastern Europe (AHDI),,1965,68.62643,,
Eastern Europe (AHDI),,1970,69.066,,
Eastern Europe (AHDI),,1975,70.01092,,
Eastern Europe (AHDI),,1980,70.221725,,
Eastern Europe (AHDI),,1985,70.51568,,
Eastern Europe (AHDI),,1990,70.31561,,
Eastern Europe (AHDI),,1995,69.90425,,
Eastern Europe (AHDI),,2000,71.20655,,
Eastern Europe (AHDI),,2005,71.9318,,
Eastern Europe (AHDI),,2010,73.89639,,
Eastern Europe (AHDI),,2015,75.502754,,
Eastern Europe (AHDI),,2020,75.14032,,
Ecuador,ECU,1870,25,South America,
Ecuador,ECU,1880,25,South America,
Ecuador,ECU,1890,25,South America,
Ecuador,ECU,1900,25,South America,
Ecuador,ECU,1913,25,South America,
Ecuador,ECU,1925,27.358171,South America,
Ecuador,ECU,1929,28.720005,South America,
Ecuador,ECU,1933,30.030788,South America,
Ecuador,ECU,1938,31.7015,South America,
Ecuador,ECU,1950,48.4,South America,
Ecuador,ECU,1955,51.4,South America,
Ecuador,ECU,1960,53.37756,South America,
Ecuador,ECU,1965,55.94634,South America,
Ecuador,ECU,1970,58.05366,South America,
Ecuador,ECU,1975,60.40927,South America,
Ecuador,ECU,1980,62.923,South America,
Ecuador,ECU,1985,66.064,South America,
Ecuador,ECU,1990,69.3477,South America,
Ecuador,ECU,1995,71.0408,South America,
Ecuador,ECU,2000,72.8394,South America,
Ecuador,ECU,2005,74.5144,South America,
Ecuador,ECU,2010,75.4301,South America,
Ecuador,ECU,2015,76.7893,South America,
Ecuador,ECU,2020,72.1535,South America,
Egypt,EGY,1870,25,Africa,
Egypt,EGY,1880,25,Africa,
Egypt,EGY,1890,25,Africa,
Egypt,EGY,1900,26.581661,Africa,
Egypt,EGY,1913,28.8,Africa,
Egypt,EGY,1925,30.2,Africa,
Egypt,EGY,1929,30.2,Africa,
Egypt,EGY,1933,30.85,Africa,
Egypt,EGY,1938,31.6,Africa,
Egypt,EGY,1950,42.4,Africa,
Egypt,EGY,1955,44.9,Africa,
Egypt,EGY,1960,46.37073,Africa,
Egypt,EGY,1965,48.78,Africa,
Egypt,EGY,1970,51.12878,Africa,
Egypt,EGY,1975,53.26976,Africa,
Egypt,EGY,1980,56.581,Africa,
Egypt,EGY,1985,59.933,Africa,
Egypt,EGY,1990,64.1459,Africa,
Egypt,EGY,1995,66.312,Africa,
Egypt,EGY,2000,68.0074,Africa,
Egypt,EGY,2005,68.7786,Africa,
Egypt,EGY,2010,69.6638,Africa,
Egypt,EGY,2015,70.4831,Africa,
Egypt,EGY,2020,70.9905,Africa,
El Salvador,SLV,1913,26.796062,North America,
El Salvador,SLV,1925,28.244415,North America,
El Salvador,SLV,1929,28.6083,North America,
El Salvador,SLV,1933,30.786041,North America,
El Salvador,SLV,1938,34.605125,North America,
El Salvador,SLV,1950,45.1,North America,
El Salvador,SLV,1955,49.3,North America,
El Salvador,SLV,1960,50.82341,North America,
El Salvador,SLV,1965,54.4922,North America,
El Salvador,SLV,1970,57.34903,North America,
El Salvador,SLV,1975,57.53415,North America,
El Salvador,SLV,1980,56.339,North America,
El Salvador,SLV,1985,59.61,North America,
El Salvador,SLV,1990,62.5504,North America,
El Salvador,SLV,1995,66.3297,North America,
El Salvador,SLV,2000,69.8647,North America,
El Salvador,SLV,2005,70.4403,North America,
El Salvador,SLV,2010,71.8478,North America,
El Salvador,SLV,2015,71.8143,North America,
El Salvador,SLV,2020,71.0609,North America,
Equatorial Guinea,GNQ,1950,34,Africa,
Equatorial Guinea,GNQ,1955,36,Africa,
Equatorial Guinea,GNQ,1960,36.86341,Africa,
Equatorial Guinea,GNQ,1965,38.39268,Africa,
Equatorial Guinea,GNQ,1970,39.91219,Africa,
Equatorial Guinea,GNQ,1975,41.41219,Africa,
Equatorial Guinea,GNQ,1980,42.814,Africa,
Equatorial Guinea,GNQ,1985,44.671,Africa,
Equatorial Guinea,GNQ,1990,50.8598,Africa,
Equatorial Guinea,GNQ,1995,51.5915,Africa,
Equatorial Guinea,GNQ,2000,53.2264,Africa,
Equatorial Guinea,GNQ,2005,55.4644,Africa,
Equatorial Guinea,GNQ,2010,57.8777,Africa,
Equatorial Guinea,GNQ,2015,60.1032,Africa,
Equatorial Guinea,GNQ,2020,60.7083,Africa,
Eritrea,ERI,1950,35.95,Africa,
Eritrea,ERI,1955,38.1,Africa,
Eritrea,ERI,1960,39.32341,Africa,
Eritrea,ERI,1965,41.39122,Africa,
Eritrea,ERI,1970,43.47122,Africa,
Eritrea,ERI,1975,44.88293,Africa,
Eritrea,ERI,1980,44.049,Africa,
Eritrea,ERI,1985,44.823,Africa,
Eritrea,ERI,1990,49.7688,Africa,
Eritrea,ERI,1995,54.9137,Africa,
Eritrea,ERI,2000,56.1105,Africa,
Eritrea,ERI,2005,60.5968,Africa,
Eritrea,ERI,2010,63.7866,Africa,
Eritrea,ERI,2015,66.0333,Africa,
Eritrea,ERI,2020,67.1334,Africa,
Estonia,EST,1980,69.47,Europe,
Estonia,EST,1985,69.78,Europe,
Estonia,EST,1990,69.8312,Europe,
Estonia,EST,1995,68.7257,Europe,
Estonia,EST,2000,71.3298,Europe,
Estonia,EST,2005,73.1971,Europe,
Estonia,EST,2010,75.7485,Europe,
Estonia,EST,2015,77.6563,Europe,
Estonia,EST,2020,78.3431,Europe,
Eswatini,SWZ,1870,25,Africa,
Eswatini,SWZ,1880,25,Africa,
Eswatini,SWZ,1890,30.1,Africa,
Eswatini,SWZ,1900,31.3,Africa,
Eswatini,SWZ,1913,31.3,Africa,
Eswatini,SWZ,1925,31.3,Africa,
Eswatini,SWZ,1929,32.923588,Africa,
Eswatini,SWZ,1933,32.923588,Africa,
Eswatini,SWZ,1938,33.4,Africa,
Eswatini,SWZ,1950,35.6,Africa,
Eswatini,SWZ,1955,38.7,Africa,
Eswatini,SWZ,1960,40.39561,Africa,
Eswatini,SWZ,1965,43.26146,Africa,
Eswatini,SWZ,1970,46.13707,Africa,
Eswatini,SWZ,1975,48.91512,Africa,
Eswatini,SWZ,1980,54.331,Africa,
Eswatini,SWZ,1985,57.776,Africa,
Eswatini,SWZ,1990,63.0719,Africa,
Eswatini,SWZ,1995,56.1477,Africa,
Eswatini,SWZ,2000,47.2561,Africa,
Eswatini,SWZ,2005,42.1254,Africa,
Eswatini,SWZ,2010,46.6191,Africa,
Eswatini,SWZ,2015,55.0192,Africa,
Eswatini,SWZ,2020,59.6922,Africa,
Ethiopia,ETH,1870,25,Africa,
Ethiopia,ETH,1880,25,Africa,
Ethiopia,ETH,1890,25,Africa,
Ethiopia,ETH,1900,25,Africa,
Ethiopia,ETH,1913,25,Africa,
Ethiopia,ETH,1925,25,Africa,
Ethiopia,ETH,1929,28.628056,Africa,
Ethiopia,ETH,1933,28.628056,Africa,
Ethiopia,ETH,1938,30,Africa,
Ethiopia,ETH,1950,32.9,Africa,
Ethiopia,ETH,1955,34.95,Africa,
Ethiopia,ETH,1960,36.11219,Africa,
Ethiopia,ETH,1965,38.11219,Africa,
Ethiopia,ETH,1970,40.14146,Africa,
Ethiopia,ETH,1975,41.56097,Africa,
Ethiopia,ETH,1980,43.898,Africa,
Ethiopia,ETH,1985,44.448,Africa,
Ethiopia,ETH,1990,44.5567,Africa,
Ethiopia,ETH,1995,48.3016,Africa,
Ethiopia,ETH,2000,50.5378,Africa,
Ethiopia,ETH,2005,54.0085,Africa,
Ethiopia,ETH,2010,59.73,Africa,
Ethiopia,ETH,2015,63.6492,Africa,
Ethiopia,ETH,2020,65.3705,Africa,
Finland,FIN,1870,41.6,Europe,
Finland,FIN,1880,39.7,Europe,
Finland,FIN,1890,44.61,Europe,
Finland,FIN,1900,41.81,Europe,
Finland,FIN,1913,49.04,Europe,
Finland,FIN,1925,53.36,Europe,
Finland,FIN,1929,51.32,Europe,
Finland,FIN,1933,55.39,Europe,
Finland,FIN,1938,57.2,Europe,
Finland,FIN,1950,64.2,Europe,
Finland,FIN,1955,67.34,Europe,
Finland,FIN,1960,68.99,Europe,
Finland,FIN,1965,69.13,Europe,
Finland,FIN,1970,70.32,Europe,
Finland,FIN,1975,71.84,Europe,
Finland,FIN,1980,73.65,Europe,
Finland,FIN,1985,74.42,Europe,
Finland,FIN,1990,74.9893,Europe,
Finland,FIN,1995,76.6039,Europe,
Finland,FIN,2000,77.6712,Europe,
Finland,FIN,2005,78.9713,Europe,
Finland,FIN,2010,80.0117,Europe,
Finland,FIN,2015,81.4178,Europe,
Finland,FIN,2020,81.8657,Europe,
France,FRA,1870,36.52,Europe,
France,FRA,1880,42.79,Europe,
France,FRA,1890,43.43,Europe,
France,FRA,1900,45.1,Europe,
France,FRA,1913,51.36,Europe,
France,FRA,1925,54.35,Europe,
France,FRA,1929,54.24,Europe,
France,FRA,1933,57.65,Europe,
France,FRA,1938,58.93,Europe,
France,FRA,1950,66.38,Europe,
France,FRA,1955,68.44,Europe,
France,FRA,1960,70.37,Europe,
France,FRA,1965,71.11,Europe,
France,FRA,1970,72.09,Europe,
France,FRA,1975,72.9,Europe,
France,FRA,1980,74.23,Europe,
France,FRA,1985,75.31,Europe,
France,FRA,1990,76.8335,Europe,
France,FRA,1995,77.8713,Europe,
France,FRA,2000,79.0472,Europe,
France,FRA,2005,80.3394,Europe,
France,FRA,2010,81.4275,Europe,
France,FRA,2015,82.1857,Europe,
France,FRA,2020,82.2104,Europe,
Gabon,GAB,1870,25,Africa,
Gabon,GAB,1880,25,Africa,
Gabon,GAB,1890,25,Africa,
Gabon,GAB,1900,25,Africa,
Gabon,GAB,1913,30.520569,Africa,
Gabon,GAB,1925,30.520569,Africa,
Gabon,GAB,1929,30.520569,Africa,
Gabon,GAB,1933,30.520569,Africa,
Gabon,GAB,1938,31,Africa,
Gabon,GAB,1950,38.05,Africa,
Gabon,GAB,1955,40.05,Africa,
Gabon,GAB,1960,40.88659,Africa,
Gabon,GAB,1965,42.38122,Africa,
Gabon,GAB,1970,44.18585,Africa,
Gabon,GAB,1975,46.19512,Africa,
Gabon,GAB,1980,54.433,Africa,
Gabon,GAB,1985,58.652,Africa,
Gabon,GAB,1990,60.3109,Africa,
Gabon,GAB,1995,60.704,Africa,
Gabon,GAB,2000,61.069,Africa,
Gabon,GAB,2005,61.9594,Africa,
Gabon,GAB,2010,63.8977,Africa,
Gabon,GAB,2015,65.4599,Africa,
Gabon,GAB,2020,66.5305,Africa,
Gambia,GMB,1870,25,Africa,
Gambia,GMB,1880,25,Africa,
Gambia,GMB,1890,25,Africa,
Gambia,GMB,1900,25,Africa,
Gambia,GMB,1913,25,Africa,
Gambia,GMB,1925,25,Africa,
Gambia,GMB,1929,25,Africa,
Gambia,GMB,1933,25,Africa,
Gambia,GMB,1938,30,Africa,
Gambia,GMB,1950,30.05,Africa,
Gambia,GMB,1955,31.55,Africa,
Gambia,GMB,1960,32.3839,Africa,
Gambia,GMB,1965,34.16341,Africa,
Gambia,GMB,1970,36.19268,Africa,
Gambia,GMB,1975,38.2122,Africa,
Gambia,GMB,1980,46.499,Africa,
Gambia,GMB,1985,49.213,Africa,
Gambia,GMB,1990,51.3185,Africa,
Gambia,GMB,1995,55.464,Africa,
Gambia,GMB,2000,56.9421,Africa,
Gambia,GMB,2005,58.3935,Africa,
Gambia,GMB,2010,60.7166,Africa,
Gambia,GMB,2015,62.494,Africa,
Gambia,GMB,2020,62.6125,Africa,
Georgia,GEO,1980,69.686,Asia,
Georgia,GEO,1985,70.04,Asia,
Georgia,GEO,1990,68.389,Asia,
Georgia,GEO,1995,68.8509,Asia,
Georgia,GEO,2000,69.5754,Asia,
Georgia,GEO,2005,71.13,Asia,
Georgia,GEO,2010,72.1277,Asia,
Georgia,GEO,2015,73.2972,Asia,
Georgia,GEO,2020,72.7653,Asia,
Germany,DEU,1870,37.015,Europe,
Germany,DEU,1880,38.71,Europe,
Germany,DEU,1890,42.265,Europe,
Germany,DEU,1900,46.575,Europe,
Germany,DEU,1913,49.045,Europe,
Germany,DEU,1925,57.395,Europe,
Germany,DEU,1929,59.332306,Europe,
Germany,DEU,1933,61.335,Europe,
Germany,DEU,1938,62.81657,Europe,
Germany,DEU,1950,67.53,Europe,
Germany,DEU,1955,68.914,Europe,
Germany,DEU,1960,69.243385,Europe,
Germany,DEU,1965,70.6345,Europe,
Germany,DEU,1970,70.69683,Europe,
Germany,DEU,1975,71.53642,Europe,
Germany,DEU,1980,73.11724,Europe,
Germany,DEU,1985,74.52783,Europe,
Germany,DEU,1990,75.3588,Europe,
Germany,DEU,1995,76.5619,Europe,
Germany,DEU,2000,78.0637,Europe,
Germany,DEU,2005,79.2618,Europe,
Germany,DEU,2010,80.0864,Europe,
Germany,DEU,2015,80.5742,Europe,
Germany,DEU,2020,81.1472,Europe,
Ghana,GHA,1870,25,Africa,
Ghana,GHA,1880,25,Africa,
Ghana,GHA,1890,25.687853,Africa,
Ghana,GHA,1900,28.18451,Africa,
Ghana,GHA,1913,28,Africa,
Ghana,GHA,1925,28,Africa,
Ghana,GHA,1929,30.9,Africa,
Ghana,GHA,1933,32.258514,Africa,
Ghana,GHA,1938,32.4,Africa,
Ghana,GHA,1950,42,Africa,
Ghana,GHA,1955,44,Africa,
Ghana,GHA,1960,45.22073,Africa,
Ghana,GHA,1965,47.23537,Africa,
Ghana,GHA,1970,49.22927,Africa,
Ghana,GHA,1975,51.21927,Africa,
Ghana,GHA,1980,53.033,Africa,
Ghana,GHA,1985,54.493,Africa,
Ghana,GHA,1990,55.6196,Africa,
Ghana,GHA,1995,56.5652,Africa,
Ghana,GHA,2000,58.195,Africa,
Ghana,GHA,2005,59.7601,Africa,
Ghana,GHA,2010,61.1571,Africa,
Ghana,GHA,2015,63.1752,Africa,
Ghana,GHA,2020,64.114,Africa,
Greece,GRC,1870,36.2,Europe,
Greece,GRC,1880,37.1,Europe,
Greece,GRC,1890,38.5,Europe,
Greece,GRC,1900,40.4,Europe,
Greece,GRC,1913,41.2,Europe,
Greece,GRC,1925,46.7,Europe,
Greece,GRC,1929,49.99,Europe,
Greece,GRC,1933,50.5,Europe,
Greece,GRC,1938,52.8,Europe,
Greece,GRC,1950,65.748,Europe,
Greece,GRC,1955,67.156,Europe,
Greece,GRC,1960,69.24,Europe,
Greece,GRC,1965,72.4,Europe,
Greece,GRC,1970,73.8,Europe,
Greece,GRC,1975,74.4,Europe,
Greece,GRC,1980,75.3,Europe,
Greece,GRC,1985,75.9,Europe,
Greece,GRC,1990,77.2959,Europe,
Greece,GRC,1995,77.8214,Europe,
Greece,GRC,2000,78.3771,Europe,
Greece,GRC,2005,79.5899,Europe,
Greece,GRC,2010,80.5102,Europe,
Greece,GRC,2015,80.6676,Europe,
Greece,GRC,2020,80.9092,Europe,
Guatemala,GTM,1913,25,North America,
Guatemala,GTM,1925,25,North America,
Guatemala,GTM,1929,25,North America,
Guatemala,GTM,1933,25.67418,North America,
Guatemala,GTM,1938,27.43179,North America,
Guatemala,GTM,1950,42,North America,
Guatemala,GTM,1955,44.2,North America,
Guatemala,GTM,1960,45.89268,North America,
Guatemala,GTM,1965,48.88488,North America,
Guatemala,GTM,1970,52.07415,North America,
Guatemala,GTM,1975,55.0439,North America,
Guatemala,GTM,1980,57.204,North America,
Guatemala,GTM,1985,59.571,North America,
Guatemala,GTM,1990,62.4728,North America,
Guatemala,GTM,1995,64.1954,North America,
Guatemala,GTM,2000,67.4459,North America,
Guatemala,GTM,2005,69.1675,North America,
Guatemala,GTM,2010,70.8783,North America,
Guatemala,GTM,2015,72.103,North America,
Guatemala,GTM,2020,71.7969,North America,
Guinea,GIN,1870,25,Africa,
Guinea,GIN,1880,25,Africa,
Guinea,GIN,1890,25,Africa,
Guinea,GIN,1900,27.391846,Africa,
Guinea,GIN,1913,27.467264,Africa,
Guinea,GIN,1925,27.467264,Africa,
Guinea,GIN,1929,26.211731,Africa,
Guinea,GIN,1933,26.211731,Africa,
Guinea,GIN,1938,27,Africa,
Guinea,GIN,1950,31,Africa,
Guinea,GIN,1955,32.8,Africa,
Guinea,GIN,1960,33.68781,Africa,
Guinea,GIN,1965,35.18781,Africa,
Guinea,GIN,1970,36.68781,Africa,
Guinea,GIN,1975,38.18781,Africa,
Guinea,GIN,1980,43.536,Africa,
Guinea,GIN,1985,45.777,Africa,
Guinea,GIN,1990,47.0044,Africa,
Guinea,GIN,1995,49.8658,Africa,
Guinea,GIN,2000,52.4794,Africa,
Guinea,GIN,2005,54.6316,Africa,
